Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	taxon	definition	definition source	Last Updated	Curation notes	created	contributor	Exact Synonym	Broad Synonym	French syn.	see also	hasDbXref	curation status	comment	image	term requested	EFSA Code	
ID	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|		AL IAO:0000115@en	A IAO:0000119 SPLIT=|			AT dcterms:date^^xsd:dateTime	A dcterms:contributor SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasBroadSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	A rdfs:seeAlso SPLIT=|		AI IAO:0000114	AL rdfs:comment@en	AI schema:image			
FOODON:03414180	mushroom fruitbody	green oyster	'fruitbody' and 'in taxon' some 'Sarcomyxa serotina'		Sarcomyxa serotina	A fruitbody of a Sarcomyxa serotina fungus.	https://en.wikipedia.org/wiki/Panellus_serotinus					panellus serotinus|late fall oyster|mukitake										
FOODON:03414253	mushroom fruitbody	gypsy mushroom	'fruitbody' and 'in taxon' some 'Cortinarius caperatus'		Cortinarius caperatus	A fruitbody of a Cortinarius caperatus fungus.	https://en.wikipedia.org/wiki/Cortinarius_caperatus															
FOODON:03414541	mushroom fruitbody	horn of plenty	'fruitbody' and 'in taxon' some 'Craterellus cornucopioides'		Craterellus cornucopioides	A fruitbody of a Craterellus cornucopioides fungus.	https://en.wikipedia.org/wiki/Craterellus_cornucopioides					black chanterelle|black trumpet|cantharellus cornucopioides										
FOODON:03414535	mushroom fruitbody	horse mushroom	'fruitbody' and 'in taxon' some 'Agaricus arvensis'		Agaricus arvensis	A fruitbody of a Agaricus arvensis fungus.	https://en.wikipedia.org/wiki/Agaricus_arvensis															
FOODON:03412022	mushroom fruitbody	inky cap mushroom	'fruitbody' and 'in taxon' some 'Coprinopsis atramentaria'		Coprinopsis atramentaria	A fruitbody of a Coprinopsis atramentaria fungus.	https://en.wikipedia.org/wiki/Coprinopsis_atramentaria					coprinus atramentarius|common inkcap|Inky cap										
FOODON:03412076	mushroom fruitbody	magic mushroom	'fruitbody' and 'in taxon' some 'Psilocybe semilanceata'		Psilocybe semilanceata	A fruitbody of a Psilocybe semilanceata fungus.	https://en.wikipedia.org/wiki/Psilocybe_semilanceata					liberty cap										
FOODON:03413726	mushroom fruitbody	maitake mushroom	'fruitbody' and 'in taxon' some 'Grifola frondosa'		Grifola frondosa	A fruitbody of a Grifola frondosa fungus.	https://en.wikipedia.org/wiki/Grifola_frondosa					hen-of-the-woods|ram's head|sheep's head										
FOODON:00004254	maitake mushroom	maitake mushroom (raw)				A raw maitake mushroom.																
FOODON:03412074	mushroom fruitbody	milk mushroom	'fruitbody' and 'in taxon' some 'Lactarius <basidiomycete fungi>'		Lactarius <basidiomycete fungi>	A fruitbody of a Lactarius fungus.						lactarius spp.										
FOODON:03412075	milk mushroom	fenugreek milkcap	'fruitbody' and 'in taxon' some 'Lactarius helvus'		Lactarius helvus	A fruitbody of a Lactarius helvus fungus.	https://en.wikipedia.org/wiki/Lactarius_helvus					lactarius aquifluus										
FOODON:03412740	milk mushroom	saffron milkcap	'fruitbody' and 'in taxon' some 'Lactarius deliciosus'		Lactarius deliciosus	A fruitbody of a Lactarius deliciosus fungus.	https://en.wikipedia.org/wiki/Lactarius_deliciosus					orange agaric|red pine mushroom										
FOODON:03414173	mushroom fruitbody	nameko mushroom	'fruitbody' and 'in taxon' some 'Pholiota microspora'		Pholiota microspora	A fruitbody of a Pholiota microspora fungus.	https://en.wikipedia.org/wiki/Pholiota_microspora					pholiota nameko|nameko										
FOODON:03411632	mushroom fruitbody	oyster mushroom genus	'fruitbody' and 'in taxon' some 'Pleurotus'		Pleurotus	A fruitbody of Pleurotus genus fungus.	https://en.wikipedia.org/wiki/Pleurotus					pleurotus spp.				http://www.langual.org/langual_thesaurus.asp?termid=B1632		Pleurotus is a genus of gilled mushrooms which includes one of the most widely eaten mushrooms, *Pleurotus ostreatus*. Species of *Pleurotus* may be called oyster, abalone, or tree mushrooms, and are some of the most commonly cultivated edible mushrooms in the world.				
FOODON:00004257																						
FOODON:03411645	oyster mushroom genus	abalone mushroom	'fruitbody' and 'in taxon' some 'Pleurotus cystidiosus'		Pleurotus cystidiosus	A fruitbody of a Pleurotus cystidiosus fungus.						white elf										
FOODON:03414552	oyster mushroom genus	golden oyster mushroom	'fruitbody' and 'in taxon' some 'Pleurotus citrinopileatus'		Pleurotus citrinopileatus	A fruitbody of a Pleurotus citrinopileatus fungus.	https://en.wikipedia.org/wiki/Pleurotus_citrinopileatus															
FOODON:03414177	oyster mushroom genus	Lentinus sajor-caju (fruitbody)	'fruitbody' and 'in taxon' some 'Lentinus sajor-caju'		Lentinus sajor-caju	A fruitbody of a Pleurotus sajor-caju fungus.	https://en.wikipedia.org/wiki/Lentinus_sajor-caju					pleurotus sajor-caju										
FOODON:03413743	oyster mushroom genus	king oyster mushroom	'fruitbody' and 'in taxon' some 'Pleurotus eryngii'		Pleurotus eryngii	A fruitbody of a Pleurotus eryngii  fungus.	https://en.wikipedia.org/wiki/Pleurotus_eryngii					king trumpet mushroom|French horn mushroom|king brown mushroom|boletus of the steppes|trumpet royale										
FOODON:03413796	oyster mushroom genus	pearl oyster mushroom	'fruitbody' and 'in taxon' some 'Pleurotus ostreatus'		Pleurotus ostreatus	A fruitbody of a Pleurotus ostreatus fungus.	https://en.wikipedia.org/wiki/Pleurotus_ostreatus					oyster mushroom|oyster fungus										
FOODON:03414553	oyster mushroom genus	pink oyster mushroom	'fruitbody' and 'in taxon' some 'Pleurotus djamor'		Pleurotus djamor	A fruitbody of a Pleurotus djamor fungus.	https://en.wikipedia.org/wiki/Pleurotus_djamor															
FOODON:03414172	oyster mushroom genus	white oyster mushroom	'fruitbody' and 'in taxon' some 'Pleurotus floridanus'		Pleurotus floridanus	A fruitbody of a Pleurotus floridanus   fungus.	FoodOn															
FOODON:03414550	mushroom fruitbody	parasol mushroom	'fruitbody' and 'in taxon' some 'Macrolepiota procera'		Macrolepiota procera	A fruitbody of a Macrolepiota procera  fungus.	https://en.wikipedia.org/wiki/Macrolepiota_procera															
FOODON:03412361	mushroom fruitbody	reishi mushroom	'fruitbody' and 'in taxon' some 'Ganoderma lingzhi'		Ganoderma lingzhi	A fruitbody of a Ganoderma lingzhi fungus.	https://en.wikipedia.org/wiki/Lingzhi_(mushroom)					ganoderma lucidum|lacquered bracket|lingzhi mushroom|lacquered bracket				langual:B2361|http://www.indexfungorum.org/names/NamesRecord.asp?RecordID=148413		A species complex that encompasses several fungal species of the genus Ganoderma, most commonly the closely related species *Ganoderma lucidum, Ganoderma tsugae, and Ganoderma lingzhi.				
FOODON:03414179	mushroom fruitbody	rooting shank	'fruitbody' and 'in taxon' some 'Hymenopellis radicata'		Hymenopellis radicata	A fruitbody of a Hymenopellis radicata  fungus.	https://en.wikipedia.org/wiki/Xerula_radicata					xerula radicata|deep root mushroom|tsuetake										
FOODON:03414944	mushroom fruitbody	scotch bonnet	'fruitbody' and 'in taxon' some 'Marasmius oreades'		Marasmius oreades	A fruitbody of a Marasmius oreades fungus.	https://en.wikipedia.org/wiki/Marasmius_oreades					fairy ring champignon										
FOODON:03414181	mushroom fruitbody	shaggy inc cap	'fruitbody' and 'in taxon' some 'Coprinus comatus'		Coprinus comatus	A fruitbody of a Coprinus comatus fungus.	https://en.wikipedia.org/wiki/Coprinus_comatus					lawyer's wig|shaggy mane|sasakurehitoyotake										
FOODON:03411635	mushroom fruitbody	shiitake mushroom	'fruitbody' and 'in taxon' some 'Lentinula edodes'		Lentinula edodes	A fruitbody of a Lentinula edodes fungus.	https://en.wikipedia.org/wiki/Shiitake					lentinus edodes|shii-take|shiitake|black forest mushroom|black mushroom|forest mushroom|japanese mushroom				langual:B1635|http://www.indexfungorum.org/names/NamesRecord.asp?RecordID=316467		An edible mushroom native to East Asia, which is cultivated and consumed in many Asian countries. It is considered a medicinal mushroom in some forms of traditional medicine.				
FOODON:00004258	shiitake mushroom	shiitake mushroom (raw)				A raw shiitake mushroom.	https://en.wikipedia.org/wiki/Shiitake															
FOODON:03414176	mushroom fruitbody	shimeji mushroom				A group of edible mushrooms native to East Asia, but also found in northern Europe. The term shimeji is a general term of mushrooms of small to medium size.	https://en.wikipedia.org/wiki/Shimeji					bunapi-shimeji|bunashimeji|buna-shimeji|daikokushimeji|honshimeji|hon-shimeji|hypsizygus marmoreus|hypsizygus tesselatus|lyophyllaceae|lyophyllus shimeji|senbonshimeji										
FOODON:03413744	shimeji mushroom	brown beech mushroom	'fruitbody' and 'in taxon' some 'Hypsizygus tessulatus'		Hypsizygus tessulatus	A fruitbody of a Hypsizygus tessulatus fungus.	https://en.wikipedia.org/wiki/Hypsizygus_tessellatus					beech mushroom|brown beech|brown clamshell mushrooms|brown shimeji|bunashimeji|buna-shimeji										
FOODON:03414185	shimeji mushroom	elm oyster	'fruitbody' and 'in taxon' some 'Hypsizygus ulmarius'		Hypsizygus ulmarius	A fruitbody of a Hypsizygus ulmarius  fungus.	https://en.wikipedia.org/wiki/Hypsizygus					elm leech|shirotamogidake										
FOODON:03414534	shimeji mushroom	hon-shimeji	'fruitbody' and 'in taxon' some 'Lyophyllum shimeji'		Lyophyllum shimeji	A fruitbody of a Lyophyllum shimeji fungus.	https://en.wikipedia.org/wiki/Shimeji					honshimeji										
FOODON:03414533	shimeji mushroom	white beech mushroom	'fruitbody' and 'has quality' some 'white' and  'in taxon' some 'Hypsizygus tessulatus'		Hypsizygus tessulatus	A white fruitbody variety of a Hypsizygus tessulatus fungus.	https://www.uniprot.org/proteomes/UP000076154					bunapishimeji|bunapi-shimeji|white beech|white clamshell mushroom|white shimeji										
FOODON:03414170	mushroom fruitbody	snow fungus	'fruitbody' and 'in taxon' some 'Tremella fuciformis'		Tremella fuciformis	A fruitbody of a Tremella fuciformis fungus.	https://en.wikipedia.org/wiki/Tremella_fuciformis					snow ear|silver ear fungus|silver ear|white jelly|white jelly mushroom										
FOODON:03414171	mushroom fruitbody	south polar fungus	'fruitbody' and 'in taxon' some 'Agrocybe cylindracea'		Agrocybe cylindracea	A fruitbody of an Agrocybe cylindracea fungus.	https://en.wikipedia.org/wiki/Cyclocybe_aegerita															
FOODON:03311600	mushroom fruitbody	matsutake mushroom	'fruitbody' and 'in taxon' some 'Tricholoma matsutake'		Tricholoma matsutake	A fruitbody of a Tricholoma matsutake fungus.	https://en.wikipedia.org/wiki/Matsutake					tricholoma nauseosum|matsutake|matsu-take|pine mushroom										
FOODON:03414175	mushroom fruitbody	spring mushroom	'fruitbody' and 'in taxon' some 'Agaricus bitorquis'		Agaricus bitorquis	A fruitbody of a Agaricus bitorquis fungus.	https://en.wikipedia.org/wiki/Agaricus_bitorquis					pavement mushroom										
FOODON:03414187	mushroom fruitbody	st. george's mushroom	'fruitbody' and 'in taxon' some 'Calocybe gambosa'		Calocybe gambosa	A fruitbody of a Calocybe gambosa fungus.	https://en.wikipedia.org/wiki/Calocybe_gambosa					kishimejizoku										
FOODON:03411637	mushroom fruitbody	straw mushroom	'fruitbody' and 'in taxon' some 'Volvariella volvacea'		Volvariella volvacea	A fruitbody of a Volvariella volvacea fungus.	https://en.wikipedia.org/wiki/Volvariella_volvacea					paddy straw mushroom|volvaria volvacea										
FOODON:03414549	mushroom fruitbody	terracotta hedgehog	'fruitbody' and 'in taxon' some 'Hydnum rufescens'		Hydnum rufescens	A fruitbody of a Hydnum rufescens fungus.	https://en.wikipedia.org/wiki/Hydnum_rufescens															
FOODON:03414186	mushroom fruitbody	tiger saw-gill	'fruitbody' and 'in taxon' some 'Lentinus tigrinus'		Lentinus tigrinus	A fruitbody of a entinus tigrinus  fungus.	https://en.wikipedia.org/wiki/Lentinus_tigrinus					kegawatake										
FOODON:03412117	mushroom fruitbody	white lepiota	'fruitbody' and 'in taxon' some 'Leucoagaricus leucothites'		Leucoagaricus leucothites	A fruitbody of a Leucoagaricus leucothites fungus.	https://en.wikipedia.org/wiki/Leucoagaricus_leucothites					lepiota naucina|leucoagaricus naucinus|smooth lepiota|white dapperling|white agaricus mushroom										
FOODON:03414548	mushroom fruitbody	wood hedgehog	'fruitbody' and 'in taxon' some 'Hydnum repandum'		Hydnum repandum	A fruitbody of a Hydnum repandum fungus.	https://en.wikipedia.org/wiki/Hydnum_repandum					sweet tooth|hedgehog mushroom|hedgehog|pied de mouton										
FOODON:03414183	mushroom fruitbody	yellow brain fungus	'fruitbody' and 'in taxon' some 'Tremella mesenterica '		Tremella mesenterica	A fruitbody of a Tremella mesenterica  fungus.	https://en.wikipedia.org/wiki/Tremella_mesenterica					koganenikawatake|yellow brain|golden jelly fungus|yellow trembler										
FOODON:03000216	mushroom fruitbody	jelly ear (raw)	'jelly ear' and 'has quality' some 'raw'			A raw jelly ear fungus fruitbody.	https://en.wikipedia.org/wiki/Auricularia_auricula-judae			2022-04-06T16:29:22Z	https://orcid.org/0000-0001-5275-8866											
FOODON:00003496	rosette	spinach head	'rosette' and 'in taxon' some 'Spinacia oleracea'		Spinacia oleracea	A rosette of a spinach plant (Spinacia oleracea)				2020-10-13T06:21:32	https://orcid.org/0000-0001-5275-8866	spinach										
FOODON:00003495	rosette leaf	spinach leaf	'rosette leaf' and 'in taxon' some 'Spinacia oleracea'		Spinacia oleracea	A rosette leaf of a spinach plant (Spinacia oleracea)																
FOODON:00003497	spinach food product	spinach bunch	'plant leaf bunch' and 'has member' some 'spinach head' and 'has member' only 'spinach head' and 'has quality' some raw			A bunch of raw spinach heads and / or leaves.						spinach bundle										
FOODON:00003500	rosette leaf	collard leaf	'rosette leaf' and 'in taxon' some 'Brassica oleracea var. viridis'		Brassica oleracea var. viridis	A rosette leaf of a collard plant (Brassica oleracea var. viridis)				2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866											
FOODON:00003498	rosette leaf	mustard leaf	'rosette leaf' and 'in taxon' some 'Brassica juncea'		Brassica juncea	A rosette leaf of a mustard plant (Brassica juncea)				2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866											
FOODON:00003505	mustard food product	mustard greens bunch	'plant leaf bunch' and 'has member' some 'mustard leaf' and 'has member' only 'mustard leaf' and 'has quality' some raw			A bunch of raw mustard leaves.				2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866	mustard greens bundle|mustard greens										
FOODON:00003524	rosette leaf	land cress leaf	'rosette leaf' and 'in taxon' some 'Barbarea verna'		Barbarea verna	A rosette leaf of a land cress plant (Barbarea verna)	https://en.wikipedia.org/wiki/Barbarea_verna			2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866	creasy leaf|land cress|American cress|bank cress|black wood cress|Belle Isle cress|Bermuda cress|early yellowrocket|early wintercress|scurvy cress|creasy greens|and upland cress										
FOODON:00003526	land cress food product	land cress bunch	'plant leaf bunch' and 'has member' some 'land cress leaf' and 'has member' only 'land cress leaf' and 'has quality' some raw			A bunch of raw land cress leaves.	https://en.wikipedia.org/wiki/Barbarea_verna			2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866	creasy greens bunch|land cress bundle|creasy greens										
FOODON:00003604	leaf	arugula leaf	'leaf' and 'in taxon' some 'Eruca vesicaria subsp. sativa'		Eruca vesicaria subsp. sativa	A leaf of a rocket plant (Eruca vesicaria subsp. sativa)						rucola|colewort|rocket salad|rucoli|roquette|rugula|rocket leaf										
FOODON:00003643	arugula food product|salad greens (raw)	arugula greens bunch	'plant leaf bunch' and 'has member' some 'arugula leaf' and 'has member' only 'arugula leaf' and 'has quality' some raw			A bunch of raw arugula leaves.						arugula green bundle|arugula greens										
FOODON:00004437	arugula greens bunch	baby arugula greens				A bunch of baby arugula leaves (immature leaves)																
																						
																						
																						
																						
FOODON:00003406	rosette	cabbage head	'rosette' and 'in taxon' some 'Brassica oleracea var. capitata'		Brassica oleracea var. capitata	A rosette of a cabbage plant (Brassica oleracea var. capitata).				2020-09-09T07:20:47	https://orcid.org/0000-0002-8844-9165	cabbage					IAO:0000122					
FOODON:00003514	rosette leaf	cabbage leaf	'rosette leaf' and 'in taxon' some 'Brassica oleracea var. capitata'		Brassica oleracea var. capitata	A rosette leaf of a cabbage plant (Brassica oleracea var. capitata)				2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866											
FOODON:00003530	rosette leaf	chard leaf		'rosette leaf' and 'in taxon' some 'Beta vulgaris subsp. vulgaris'	Beta vulgaris subsp. vulgaris	A rosette leaf of a chard plant (Beta vulgaris subsp. vulgaris).				2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866											
FOODON:00003531	chard food product	chard bunch	'plant leaf bunch' and 'has member' some 'chard leaf' and 'has member' only 'chard leaf' and 'has quality' some raw			A bunch of raw chard leaves.				2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866	chard bundle										
FOODON:00003532	kale food product	siberian kale bunch	'plant leaf bunch' and 'has member' some 'siberian kale leaf' and 'has member' only 'siberian kale leaf'  and 'has quality' some raw			A bunch of raw siberian kale leaves.				2020-11-11T11:02:45	https://orcid.org/0000-0001-5275-8866	siberian kale bundle										
